//DATASET,
//created,Tue, 07 Jul 2026 14:23:59 GMT

//TRACE,Waveform,Input 1
//SampledBand
#Time,Amplitude
#(ns),(a.u.)
0.104117647058823,0.000954241184837043
0.104705882352941,0.00109377744717024
0.105294117647058,0.00122606346554741
0.105882352941176,0.00134827318982667
0.106470588235294,0.00145726897232439
0.107058823529411,0.00155070516738493
0.107647058823529,0.00162707117188909
0.108235294117647,0.00168598200730251
0.108823529411764,0.00172745435315095
0.109411764705882,0.00175163396350579
0.11,0.00175951320657008
0.110588235294117,0.00175329646667283
0.111176470588235,0.00173565802172187
0.111764705882353,0.00170870561317683
0.11235294117647,0.00167425905442769
0.112941176470588,0.00163456332036788
0.113529411764706,0.00159175893666825
0.114117647058823,0.00154737355583541
0.114705882352941,0.00150187408257824
0.115294117647058,0.00145478589934691
0.115882352941176,0.00140560663969862
0.116470588235294,0.00135271289779525
0.117058823529411,0.00129362848211765
0.117647058823529,0.00122639292510971
0.118235294117647,0.00115032640870584
0.118823529411764,0.00106582022365646
0.119411764705882,0.000973609857427335
0.12,0.000874984972220113
0.120588235294117,0.000772304717057492
0.121176470588235,0.000668391971271761
0.121764705882353,0.000566860219352441
0.12235294117647,0.000470992229910824
0.122941176470588,0.000382899444937401
0.123529411764705,0.000304075840888137
0.124117647058823,0.000235047569664851
0.124705882352941,0.000176124903615746
0.125294117647058,0.000128545114144073
0.125882352941176,9.47157806888468E-05
0.126470588235294,7.68696466359801E-05
0.127058823529411,7.60615667133312E-05
0.127647058823529,9.27645440353296E-05
0.128235294117647,0.000127192382742446
0.128823529411764,0.000178750350350794
0.129411764705882,0.000245615450624567
0.13,0.000325147583733615
0.130588235294117,0.000414656693169409
0.131176470588235,0.000510237307301149
0.131764705882353,0.000607427497089968
0.13235294117647,0.00070262876697954
0.132941176470588,0.000793173487085764
0.133529411764705,0.000877189426680771
0.134117647058823,0.000952976645161454
0.134705882352941,0.00101928499291411
0.135294117647058,0.00107581129999072
0.135882352941176,0.00112273755918383
0.136470588235294,0.00116028392902531
0.137058823529411,0.00118841841206538
0.137647058823529,0.00120729583186037
0.138235294117647,0.00121774132164063
0.138823529411764,0.00122200573639008
0.139411764705882,0.00122253735579137
0.14,0.00122037195287924
0.140588235294117,0.00121616136575689
0.141176470588235,0.00121145520235032
0.141764705882352,0.00120773693190975
0.14235294117647,0.00120604218832698
0.142941176470588,0.001207142729127
0.143529411764705,0.00121126898152766
0.144117647058823,0.00121876610317361
0.144705882352941,0.00123022965460451
0.145294117647058,0.00124592099671336
0.145882352941176,0.00126639829293654
0.146470588235294,0.00129270961514297
0.147058823529411,0.00132584135023792
0.147647058823529,0.00136607041495853
0.148235294117647,0.00141215754591084
0.148823529411764,0.00146246637938467
0.149411764705882,0.00151566707674687
0.15,0.00156999940516793
0.150588235294117,0.00162272573051497
0.151176470588235,0.00167095613058194
0.151764705882352,0.00171234499459558
0.15235294117647,0.00174450868833757
